elapsed_s,gnss_available
4204.5,True
4204.599,True
4204.699,True
4204.799,True
4204.899,True
4205.0,True
4205.1,True
4205.199,True
4205.299,True
4205.399,True
4205.5,True
4205.599,True
4205.699,True
4205.799,True
4205.901,True
4205.999,True
4206.099,True
4206.2,True
4206.299,True
4206.399,True
4206.499,True
4206.599,True
4206.699,True
4206.799,True
4206.9,True
4207.0,True
4207.1,True
4207.199,True
4207.3,True
4207.4,True
4207.5,True
4207.6,True
4207.7,True
4207.8,True
4207.899,True
4207.999,True
4208.099,True
4208.199,True
4208.3,True
4208.4,True
4208.499,True
4208.599,True
4208.699,True
4208.799,True
4208.899,True
4209.0,True
4209.099,True
4209.199,True
4209.299,True
4209.4,True
4209.499,True
4209.599,True
4209.7,True
4209.8,True
4209.9,True
4210.0,True
4210.099,True
4210.2,True
4210.3,True
4210.399,True
4210.499,True
4210.599,True
4210.699,True
4210.8,True
4210.9,True
4211.0,True
4211.099,True
4211.2,True
4211.3,True
4211.4,True
4211.5,True
4211.6,True
4211.699,True
4211.799,True
4211.899,True
4212.0,True
4212.1,True
4212.199,True
4212.3,True
4212.399,True
4212.499,True
4212.6,True
4212.7,True
4212.8,True
4212.899,True
4212.999,True
4213.1,True
4213.199,True
4213.299,True
4213.399,True
4213.499,True
4213.599,True
4213.7,True
4213.799,True
4213.9,True
4213.999,True
4214.1,True
4214.2,True
4214.299,True
4214.399,True
4214.499,True
4214.6,True
4214.7,True
4214.8,True
4214.9,True
4215.0,True
4215.099,True
4215.2,True
4215.299,True
4215.4,True
4215.5,True
4215.599,True
4215.699,True
4215.799,True
4215.9,True
4216.0,True
4216.1,True
4216.199,True
4216.3,True
4216.4,True
4216.5,True
4216.6,True
4216.7,True
4216.8,True
4216.9,True
4216.999,True
4217.099,True
4217.2,True
4217.3,True
4217.399,True
4217.499,True
4217.599,True
4217.699,True
4217.799,True
4217.9,True
4217.999,True
4218.1,True
4218.2,True
4218.3,True
4218.4,True
4218.499,True
4218.599,True
4218.7,True
4218.799,True
4218.899,True
4218.999,True
4219.099,True
4219.2,True
4219.3,True
4219.4,True
4219.5,True
4219.6,True
4219.699,True
4219.801,True
4219.9,True
4219.999,True
4220.1,True
4220.199,True
4220.3,True
4220.399,True
4220.5,True
4220.599,True
4220.699,True
4220.799,True
4220.9,True
4221.0,True
4221.1,True
4221.199,True
4221.299,True
4221.399,True
4221.5,True
4221.599,True
4221.7,True
4221.8,True
4221.9,True
4221.999,True
4222.099,True
4222.2,True
4222.3,True
4222.399,True
4222.5,True
4222.6,True
4222.7,True
4222.799,True
4222.899,True
4222.999,True
4223.1,True
4223.2,True
4223.3,True
4223.4,True
4223.499,True
4223.599,True
4223.699,True
4223.8,True
4223.9,True
4224.001,True
4224.099,True
4224.2,True
4224.3,True
4224.399,True
4224.499,True
4224.599,True
4224.699,True
4224.801,True
4224.9,True
4224.999,True
4225.1,True
4225.199,True
4225.299,True
4225.399,True
4225.502,True
4225.6,True
4225.7,True
4225.8,True
4225.9,True
4225.999,True
4226.099,True
4226.2,True
4226.3,True
4226.4,True
4226.5,True
4226.599,True
4226.7,True
4226.8,True
4226.9,True
4227.0,True
4227.099,True
4227.199,True
4227.3,True
4227.4,True
4227.499,True
4227.599,True
4227.699,True
4227.799,True
4227.899,True
4228.0,True
4228.099,True
4228.2,True
4228.299,True
4228.399,True
4228.499,True
4228.599,True
4228.699,True
4228.799,True
4228.899,True
4229.0,True
4229.1,True
4229.199,True
4229.3,True
4229.399,True
4229.504,True
4229.6,True
4229.7,True
4229.799,True
4229.9,True
4230.0,True
4230.099,True
4230.2,True
4230.3,True
4230.399,True
4230.499,True
4230.6,True
4230.7,True
4230.8,True
4230.9,True
4231.0,True
4231.101,True
4231.2,True
4231.3,True
4231.4,True
4231.499,True
4231.599,True
4231.699,True
4231.8,True
4231.9,True
4232.001,True
4232.099,True
4232.199,True
4232.299,True
4232.399,True
4232.5,True
4232.6,True
4232.7,True
4232.799,True
4232.899,True
4232.999,True
4233.1,True
4233.2,True
4233.3,True
4233.399,True
4233.499,True
4233.6,True
4233.699,True
4233.799,True
4233.9,True
4234.0,True
4234.1,True
4234.199,True
4234.3,True
4234.4,True
4234.499,True
4234.599,True
4234.699,True
4234.799,True
4234.9,True
4235.0,True
4235.1,True
4235.199,True
4235.299,True
4235.4,True
4235.5,True
4235.599,True
4235.699,True
4235.8,True
4235.9,True
4235.999,True
4236.1,True
4236.199,True
4236.299,True
4236.4,True
4236.5,True
4236.599,True
4236.699,True
4236.799,True
4236.9,True
4237.0,True
4237.1,True
4237.2,True
4237.3,True
4237.399,True
4237.5,True
4237.601,True
4237.7,True
4237.799,True
4237.899,True
4237.999,True
4238.1,True
4238.2,True
4238.3,True
4238.4,True
4238.499,True
4238.599,True
4238.7,True
4238.8,True
4238.9,True
4239.0,True
4239.099,True
4239.2,True
4239.3,True
4239.399,True
4239.499,True
4239.6,True
4239.7,True
4239.799,True
4239.899,True
4240.0,True
4240.1,True
4240.199,True
4240.299,True
4240.4,True
4240.503,True
4240.6,True
4240.7,True
4240.8,True
4240.899,True
4240.999,True
4241.099,True
4241.199,True
4241.3,True
4241.4,True
4241.5,True
4241.599,True
4241.7,True
4241.8,True
4241.9,True
4242.001,True
4242.1,True
4242.2,True
4242.299,True
4242.4,True
4242.5,True
4242.601,True
4242.699,True
4242.799,True
4242.899,True
4242.999,True
4243.099,True
4243.199,True
4243.3,True
4243.399,True
4243.499,True
4243.599,True
4243.699,True
4243.799,True
4243.9,True
4244.001,True
4244.1,True
4244.199,True
4244.3,True
4244.399,True
4244.5,True
4244.599,True
4244.7,True
4244.8,True
4244.9,True
4245.001,True
4245.099,True
4245.2,True
4245.3,True
4245.4,True
4245.499,True
4245.6,True
4245.699,True
4245.8,True
4245.9,True
4246.0,True
4246.1,True
4246.2,True
4246.299,True
4246.399,True
4246.499,True
4246.599,True
4246.7,True
4246.8,True
4246.9,True
4247.001,True
4247.099,True
4247.199,True
4247.299,True
4247.399,True
4247.499,True
4247.599,True
4247.7,True
4247.799,True
4247.899,True
4248.0,True
4248.099,True
4248.199,True
4248.3,True
4248.399,True
4248.499,True
4248.599,True
4248.699,True
4248.8,True
4248.899,True
4249.0,True
4249.099,True
4249.2,True
4249.299,True
4249.399,True
4249.5,True
4249.6,True
4249.699,True
4249.799,True
4249.899,True
4250.0,True
4250.099,True
4250.199,True
4250.3,True
4250.399,True
4250.499,True
4250.599,True
4250.699,True
4250.8,True
4250.9,True
4251.0,True
4251.099,True
4251.199,True
4251.299,True
4251.399,True
4251.5,True
4251.599,True
4251.699,True
4251.799,True
4251.899,True
4251.999,True
4252.1,True
4252.199,True
4252.3,True
4252.4,True
4252.499,True
4252.599,True
4252.699,True
4252.799,True
4252.899,True
4253.0,True
4253.1,True
4253.199,True
4253.299,True
4253.399,True
4253.499,True
4253.599,True
4253.699,True
4253.799,True
4253.9,True
4253.999,True
4254.099,True
4254.2,True
4254.3,True
4254.399,True
4254.499,True
4254.599,True
4254.7,True
4254.8,True
4254.899,True
4255.001,True
4255.1,True
4255.199,True
4255.3,True
4255.4,True
4255.5,True
4255.6,True
4255.7,True
4255.8,True
4255.906,True
4255.999,True
4256.099,True
4256.199,True
4256.299,True
4256.399,True
4256.5,True
4256.6,True
4256.699,True
4256.8,True
4256.9,True
4257.0,True
4257.099,True
4257.199,True
4257.3,True
4257.399,True
4257.499,True
4257.6,True
4257.699,True
4257.8,True
4257.9,True
4258.001,True
4258.099,True
4258.2,True
4258.299,True
4258.4,True
4258.5,True
4258.6,True
4258.7,True
4258.799,True
4258.9,True
4259.0,True
4259.099,True
4259.199,True
4259.299,True
4259.4,True
4259.5,True
4259.6,True
4259.699,True
4259.799,True
4259.899,True
4260.001,True
4260.099,True
4260.199,True
4260.3,True
4260.4,True
4260.499,True
4260.6,True
4260.699,True
4260.801,True
4260.9,True
4261.0,True
4261.099,True
4261.2,True
4261.3,True
4261.399,True
4261.5,True
4261.599,True
4261.701,True
4261.799,True
4261.901,True
4262.001,True
4262.099,True
4262.199,True
4262.299,True
4262.399,True
4262.499,True
4262.599,True
4262.7,True
4262.799,True
4262.9,True
4263.0,True
4263.1,True
4263.199,True
4263.299,True
4263.4,True
4263.5,True
4263.599,True
4263.7,True
4263.8,True
4263.9,True
4264.001,True
4264.099,True
4264.2,True
4264.3,True
4264.4,True
4264.499,True
4264.599,True
4264.702,True
4264.799,True
4264.901,True
4264.999,True
4265.1,True
4265.199,True
4265.299,True
4265.399,True
4265.499,True
4265.6,True
4265.699,True
4265.799,True
4265.899,True
4265.999,True
4266.1,True
4266.199,True
4266.3,True
4266.4,True
4266.5,True
4266.6,True
4266.7,True
4266.8,True
4266.899,True
4267.001,True
4267.099,True
4267.199,True
4267.3,True
4267.399,True
4267.499,True
4267.6,True
4267.7,True
4267.801,True
4267.9,True
4267.999,True
4268.1,True
4268.2,True
4268.3,True
4268.4,True
4268.499,True
4268.6,True
4268.7,True
4268.799,True
4268.899,True
4269.001,True
4269.099,True
4269.199,True
4269.3,True
4269.4,True
4269.5,True
4269.599,True
4269.699,True
4269.8,True
4269.9,True
4270.0,True
4270.1,True
4270.2,True
4270.299,True
4270.399,True
4270.5,True
4270.599,True
4270.699,True
4270.799,True
4270.899,True
4270.999,True
4271.1,True
4271.2,True
4271.299,True
4271.4,True
4271.499,True
4271.599,True
4271.699,True
4271.8,True
4271.899,True
4272.0,True
4272.1,True
4272.2,True
4272.3,True
4272.4,True
4272.5,True
4272.6,True
4272.7,True
4272.8,True
4272.9,True
4272.999,True
4273.099,True
4273.2,True
4273.299,True
4273.399,True
4273.499,True
4273.6,True
4273.699,True
4273.801,True
4273.899,True
4274.0,True
4274.1,True
4274.199,True
4274.299,True
4274.399,True
4274.499,True
4274.6,True
4274.699,True
4274.8,True
4274.899,True
4275.001,True
4275.099,True
4275.2,True
4275.299,True
4275.4,True
4275.5,True
4275.599,True
4275.699,True
4275.799,True
4275.9,True
4276.001,True
4276.099,True
4276.2,True
4276.3,True
4276.399,True
4276.499,True
4276.599,True
4276.699,True
4276.799,True
4276.899,True
4277.001,True
4277.099,True
4277.2,True
4277.3,True
4277.399,True
4277.499,True
4277.599,True
4277.7,True
4277.801,True
4277.9,True
4277.999,True
4278.099,True
4278.2,True
4278.299,True
4278.4,True
4278.5,True
4278.6,True
4278.699,True
4278.799,True
4278.899,True
4279.0,True
4279.099,True
4279.2,True
4279.3,True
4279.399,True
4279.499,True
4279.599,True
4279.7,True
4279.799,True
4279.901,True
4280.0,True
4280.1,True
4280.2,True
4280.299,True
4280.399,True
4280.499,True
4280.599,True
4280.699,True
4280.799,True
4280.902,True
4281.0,True
4281.099,True
4281.2,True
4281.3,True
4281.399,True
4281.5,True
4281.599,True
4281.7,True
4281.801,True
4281.899,True
4281.999,True
4282.099,True
4282.199,True
4282.3,True
4282.399,True
4282.5,True
4282.599,True
4282.699,True
4282.799,True
4282.9,True
4282.999,True
4283.1,True
4283.201,True
4283.3,True
4283.4,True
4283.5,True
4283.6,True
4283.699,True
4283.799,True
4283.901,True
4284.0,True
4284.1,True
4284.199,True
4284.299,True
4284.399,True
4284.5,True
4284.6,True
4284.7,True
4284.8,True
4284.9,True
4285.0,True
4285.1,True
4285.2,True
4285.299,True
4285.399,True
4285.499,True
4285.599,True
4285.7,True
4285.8,True
4285.9,True
4285.999,True
4286.099,True
4286.2,True
4286.299,True
4286.4,True
4286.5,True
4286.599,True
4286.701,True
4286.8,True
4286.9,True
4287.0,True
4287.099,True
4287.2,True
4287.299,True
4287.4,True
4287.5,True
4287.6,True
4287.699,True
4287.799,True
4287.9,True
4288.0,True
4288.099,True
4288.2,True
4288.299,True
4288.4,True
4288.5,True
4288.599,True
4288.699,True
4288.799,True
4288.9,True
4289.001,True
4289.1,True
4289.199,True
4289.299,True
4289.399,True
4289.499,True
4289.599,True
4289.7,True
4289.8,True
4289.9,True
4289.999,True
4290.1,True
4290.199,True
4290.3,True
4290.4,True
4290.499,True
4290.6,True
4290.7,True
4290.8,True
4290.9,True
4291.0,True
4291.099,True
4291.2,True
4291.3,True
4291.399,True
4291.499,True
4291.599,True
4291.699,True
4291.799,True
4291.899,True
4292.001,True
4292.099,True
4292.2,True
4292.299,True
4292.399,True
4292.499,True
4292.599,True
4292.7,True
4292.8,True
4292.899,True
4293.001,True
4293.099,True
4293.199,True
4293.3,True
4293.399,True
4293.499,True
4293.599,True
4293.699,True
4293.799,True
4293.899,True
4294.0,True
4294.1,True
4294.2,True
4294.3,True
4294.4,True
4294.499,True
4294.599,True
4294.699,True
4294.799,True
4294.899,True
4295.001,True
4295.1,True
4295.2,True
4295.299,True
4295.4,True
4295.499,True
4295.599,True
4295.699,True
4295.799,True
4295.899,True
4296.001,True
4296.099,True
4296.199,True
4296.3,True
4296.399,True
4296.499,True
4296.6,True
4296.699,True
4296.799,True
4296.899,True
4297.001,True
4297.1,True
4297.199,True
4297.3,True
4297.399,True
4297.5,True
4297.6,True
4297.7,True
4297.8,True
4297.9,True
4298.0,True
4298.1,True
4298.199,True
4298.299,True
4298.4,True
4298.499,True
4298.599,True
4298.7,True
4298.799,True
4298.9,True
4299.001,True
4299.1,True
4299.2,True
4299.3,True
4299.399,True
4299.499,True
4299.599,True
4299.699,True
4299.8,True
4299.9,True
4300.001,True
4300.1,True
4300.2,True
4300.3,True
4300.4,True
4300.499,True
4300.599,True
4300.699,True
4300.8,True
4300.9,True
4301.001,True
4301.1,True
4301.199,True
4301.299,True
4301.399,True
4301.5,True
4301.599,True
4301.699,True
4301.799,True
4301.9,True
4302.0,True
4302.099,True
4302.2,True
4302.299,True
4302.399,True
4302.499,True
4302.599,True
4302.7,True
4302.799,True
4302.899,True
4303.001,True
4303.1,True
4303.199,True
4303.299,True
4303.399,True
4303.499,True
4303.599,True
4303.7,True
4303.799,True
4303.899,True
4303.999,True
4304.099,True
4304.2,True
4304.299,True
4304.4,True
4304.5,True
4304.6,True
4304.7,True
4304.799,True
4304.899,True
4304.999,True
4305.1,True
4305.199,True
4305.299,True
4305.399,True
4305.499,True
4305.6,True
4305.699,True
4305.8,True
4305.899,True
4306.0,True
4306.1,True
4306.2,True
4306.3,True
4306.399,True
4306.499,True
4306.599,True
4306.699,True
4306.799,True
4306.899,True
4306.999,True
4307.099,True
4307.2,True
4307.3,True
4307.4,True
4307.5,True
4307.6,True
4307.7,True
4307.8,True
4307.9,True
4308.001,True
4308.1,True
4308.199,True
4308.3,True
4308.399,True
4308.499,True
4308.599,True
4308.699,True
4308.799,True
4308.899,True
4308.999,True
4309.1,True
4309.2,True
4309.299,True
4309.399,True
4309.5,True
4309.599,True
4309.701,True
4309.799,True
4309.9,True
4309.999,True
4310.1,True
4310.199,True
4310.3,True
4310.4,True
4310.5,True
4310.6,True
4310.7,True
4310.801,True
4310.899,True
4311.001,True
4311.099,True
4311.199,True
4311.299,True
4311.4,True
4311.5,True
4311.599,True
4311.699,True
4311.799,True
4311.899,True
4312.0,True
4312.1,True
4312.199,True
4312.299,True
4312.4,True
4312.499,True
4312.6,True
4312.7,True
4312.799,True
4312.9,True
4313.0,True
4313.099,True
4313.199,True
4313.299,True
4313.399,True
4313.499,True
4313.599,True
4313.699,True
4313.801,True
4313.901,True
4314.001,True
4314.099,True
4314.2,True
4314.3,True
4314.4,True
4314.5,True
4314.6,True
4314.7,True
4314.8,True
4314.899,True
4315.002,True
4315.099,True
4315.199,True
4315.299,True
4315.399,True
4315.499,True
4315.6,True
4315.699,True
4315.8,True
4315.901,True
4315.999,True
4316.099,True
4316.199,True
4316.3,True
4316.4,True
4316.499,True
4316.599,True
4316.699,True
4316.799,True
4316.899,True
4317.0,True
4317.1,True
4317.199,True
4317.299,True
4317.399,True
4317.5,True
4317.6,True
4317.7,True
4317.8,True
4317.9,True
4318.0,True
4318.099,True
4318.2,True
4318.3,True
4318.4,True
4318.5,True
4318.599,True
4318.699,True
4318.799,True
4318.9,True
4319.0,True
4319.1,True
4319.2,True
4319.3,True
4319.4,True
4319.501,True
4319.6,True
4319.699,True
4319.799,True
4319.899,True
4320.001,True
4320.1,True
4320.201,True
4320.299,True
4320.401,True
4320.5,True
4320.599,True
4320.7,True
4320.799,True
4320.899,True
4321.0,True
4321.099,True
4321.2,True
4321.299,True
4321.399,True
4321.5,True
4321.6,True
4321.7,True
4321.799,True
4321.899,True
4322.001,True
4322.1,True
4322.202,True
4322.3,True
4322.399,True
4322.5,True
4322.599,True
4322.699,True
4322.8,True
4322.9,True
4323.0,True
4323.099,True
4323.2,True
4323.3,True
4323.401,True
4323.5,True
4323.599,True
4323.699,True
4323.799,True
4323.9,True
4323.999,True
4324.099,True
4324.2,True
4324.3,True
4324.4,True
4324.5,True
4324.599,True
4324.699,True
4324.799,True
4324.9,True
4325.001,True
4325.099,True
4325.199,True
4325.3,True
4325.399,True
4325.499,True
4325.6,True
4325.699,True
4325.799,True
4325.899,True
4326.0,True
4326.099,True
4326.199,True
4326.3,True
4326.399,True
4326.499,True
4326.599,True
4326.703,True
4326.799,True
4326.9,True
4326.999,True
4327.099,True
4327.2,True
4327.3,True
4327.399,True
4327.5,True
4327.6,True
4327.7,True
4327.8,True
4327.899,True
4327.999,True
4328.099,True
4328.2,True
4328.299,True
4328.399,True
4328.499,True
4328.599,True
4328.699,True
4328.799,True
4328.901,True
4329.002,True
4329.099,True
4329.2,True
4329.3,True
4329.4,True
4329.5,True
4329.6,True
4329.7,True
4329.8,True
4329.899,True
4330.001,True
4330.1,True
4330.199,True
4330.299,True
4330.399,True
4330.499,True
4330.6,True
4330.7,True
4330.8,True
4330.899,True
4331.0,True
4331.1,True
4331.201,True
4331.299,True
4331.4,True
4331.499,True
4331.599,True
4331.699,True
4331.799,True
4331.9,True
4331.999,True
4332.101,True
4332.199,True
4332.299,True
4332.399,True
4332.499,True
4332.599,True
4332.7,True
4332.799,True
4332.901,True
4333.001,True
4333.099,True
4333.201,True
4333.3,True
4333.399,True
4333.5,True
4333.599,True
4333.699,True
4333.799,True
4333.9,True
4333.999,True
4334.099,True
4334.199,True
4334.299,True
4334.4,True
4334.5,True
4334.6,True
4334.699,True
4334.802,True
4334.899,True
4334.999,True
4335.099,True
4335.199,True
4335.299,True
4335.4,True
4335.501,True
4335.6,True
4335.699,True
4335.799,True
4335.899,True
4336.001,True
4336.099,True
4336.199,True
4336.299,True
4336.4,True
4336.499,True
4336.6,True
4336.699,True
4336.799,True
4336.899,True
4336.999,True
4337.1,True
4337.2,True
4337.3,True
4337.4,True
4337.499,True
4337.599,True
4337.7,True
4337.8,True
4337.9,True
4337.999,True
4338.1,True
4338.199,True
4338.3,True
4338.4,True
4338.5,True
4338.6,True
4338.699,True
4338.799,True
4338.899,True
4339.001,True
4339.099,True
4339.2,True
4339.3,True
4339.399,True
4339.499,True
4339.6,True
4339.7,True
4339.8,True
4339.9,True
4339.999,True
4340.099,True
4340.199,True
4340.299,True
4340.399,True
4340.499,True
4340.601,True
4340.699,True
4340.8,True
4340.901,True
4340.999,True
4341.1,True
4341.199,True
4341.299,True
4341.399,True
4341.499,True
4341.599,True
4341.7,True
4341.8,True
4341.901,True
4341.999,True
4342.101,True
4342.199,True
4342.299,True
4342.4,True
4342.5,True
4342.599,True
4342.7,True
4342.799,True
4342.899,True
4343.0,True
4343.1,True
4343.2,True
4343.3,True
4343.4,True
4343.499,True
4343.599,True
4343.699,True
4343.8,True
4343.9,True
4343.999,True
4344.1,True
4344.199,True
4344.299,True
4344.399,True
4344.499,True
4344.599,True
4344.7,True
4344.8,True
4344.901,True
4344.999,True
4345.099,True
4345.2,True
4345.3,True
4345.399,True
4345.5,True
4345.6,True
4345.699,True
4345.8,True
4345.901,True
4346.002,True
4346.099,True
4346.2,True
4346.3,True
4346.4,True
4346.5,True
4346.599,True
4346.699,True
4346.799,True
4346.899,True
4346.999,True
4347.099,True
4347.199,True
4347.3,True
4347.4,True
4347.5,True
4347.6,True
4347.699,True
4347.799,True
4347.899,True
4347.999,True
4348.1,True
4348.199,True
4348.3,True
4348.4,True
4348.499,True
4348.599,True
4348.7,True
4348.8,True
4348.901,True
4348.999,True
4349.101,True
4349.2,True
4349.299,True
4349.399,True
4349.499,True
4349.599,True
4349.699,True
4349.8,True
4349.901,True
4349.999,True
4350.099,True
4350.2,True
4350.3,True
4350.4,True
4350.5,True
4350.6,True
4350.7,True
4350.799,True
4350.899,True
4350.999,True
4351.1,True
4351.199,True
4351.3,True
4351.4,True
4351.5,True
4351.599,True
4351.699,True
4351.799,True
4351.899,True
4352.002,True
4352.099,True
4352.2,True
4352.299,True
4352.4,True
4352.5,True
4352.599,True
4352.7,True
4352.799,True
4352.899,True
4353.0,True
4353.099,True
4353.199,True
4353.299,True
4353.399,True
4353.5,True
4353.599,True
4353.7,True
4353.8,True
4353.9,True
4354.002,True
4354.099,True
4354.199,True
4354.3,True
4354.399,True
4354.5,True
4354.6,True
4354.699,True
4354.8,True
4354.9,True
4354.999,True
4355.099,True
4355.199,True
4355.3,True
4355.4,True
4355.5,True
4355.6,True
4355.699,True
4355.8,True
4355.899,True
4355.999,True
4356.1,True
4356.2,True
4356.3,True
4356.399,True
4356.499,True
4356.599,True
4356.7,True
4356.8,True
4356.9,True
4356.999,True
4357.099,True
4357.199,True
4357.299,True
4357.399,True
4357.499,True
4357.599,True
4357.699,True
4357.8,True
4357.899,True
4357.999,True
4358.099,True
4358.2,True
4358.3,True
4358.4,True
4358.499,True
4358.599,True
4358.699,True
4358.799,True
4358.899,True
4358.999,True
4359.099,True
4359.199,True
4359.3,True
4359.4,True
4359.5,True
4359.599,True
4359.699,True
4359.799,True
4359.9,True
4360.001,True
4360.1,True
4360.2,True
4360.299,True
4360.399,True
4360.499,True
4360.599,True
4360.699,True
4360.799,True
4360.9,True
4361.002,True
4361.099,True
4361.2,True
4361.299,True
4361.4,True
4361.5,True
4361.599,True
4361.7,True
4361.8,True
4361.9,True
4361.999,True
4362.099,True
4362.199,True
4362.3,True
4362.4,True
4362.499,True
4362.599,True
4362.699,True
4362.8,True
4362.899,True
4363.0,True
4363.099,True
4363.2,True
4363.299,True
4363.4,True
4363.499,True
4363.6,True
4363.7,True
4363.8,True
4363.899,True
4364.002,True
4364.099,True
4364.199,True
4364.3,True
4364.4,True
4364.499,True
4364.599,True
4364.699,True
4364.799,True
4364.9,True
4365.001,True
4365.099,True
4365.2,True
4365.299,True
4365.399,True
4365.499,True
4365.6,True
4365.699,True
4365.8,True
4365.899,True
4366.0,True
4366.099,True
4366.199,True
4366.3,True
4366.399,True
4366.5,True
4366.6,True
4366.7,True
4366.799,True
4366.899,True
4367.0,True
4367.099,True
4367.2,True
4367.3,True
4367.4,True
4367.501,True
4367.6,True
4367.699,True
4367.801,True
4367.9,True
4367.999,True
4368.099,True
4368.2,True
4368.299,True
4368.399,True
4368.5,True
4368.599,True
4368.699,True
4368.8,True
4368.899,True
4368.999,True
4369.1,True
4369.199,True
4369.3,True
4369.399,True
4369.5,True
4369.6,True
4369.7,True
4369.8,True
4369.899,True
4369.999,True
4370.099,True
4370.2,True
4370.3,True
4370.399,True
4370.499,True
4370.6,True
4370.699,True
4370.799,True
4370.899,True
4370.999,True
4371.1,True
4371.199,True
4371.301,True
4371.399,True
4371.5,True
4371.599,True
4371.7,True
4371.8,True
4371.9,True
4371.999,True
4372.101,True
4372.199,True
4372.299,True
4372.4,True
4372.499,True
4372.599,True
4372.699,True
4372.8,True
4372.899,True
4373.0,True
4373.1,True
4373.199,True
4373.3,True
4373.399,True
4373.499,True
4373.599,True
4373.7,True
4373.799,True
4373.9,True
4374.0,True
4374.099,True
4374.2,True
4374.299,True
4374.4,True
4374.499,True
4374.599,True
4374.699,True
4374.799,True
4374.899,True
4375.0,True
4375.099,True
4375.199,True
4375.3,True
4375.399,True
4375.5,True
4375.599,True
4375.7,True
4375.8,True
4375.9,True
4375.999,True
4376.101,True
4376.2,True
4376.299,True
4376.399,True
4376.5,True
4376.6,True
4376.699,True
4376.799,True
4376.9,True
4376.999,True
4377.102,True
4377.2,True
4377.3,True
4377.4,True
4377.499,True
4377.599,True
4377.699,True
4377.799,True
4377.899,True
4377.999,True
4378.099,True
4378.199,True
4378.299,True
4378.4,True
4378.499,True
4378.599,True
4378.699,True
4378.799,True
4378.901,True
4378.999,True
4379.099,True
4379.2,True
4379.3,True
4379.4,True
4379.499,True
4379.599,True
4379.7,True
4379.8,True
4379.899,True
4380.0,True
4380.099,True
4380.2,True
4380.299,True
4380.399,True
4380.5,True
4380.6,True
4380.7,True
4380.8,True
4380.9,True
4380.999,True
4381.1,True
4381.199,True
4381.301,True
4381.4,True
4381.499,True
4381.599,True
4381.7,True
4381.8,True
4381.899,True
4382.0,True
4382.099,True
4382.2,True
4382.3,True
4382.4,True
4382.5,True
4382.601,True
4382.699,True
4382.799,True
4382.899,True
4382.999,True
4383.099,True
4383.199,True
4383.299,True
4383.399,True
4383.5,True
4383.6,True
4383.7,True
4383.8,True
4383.899,True
4384.0,True
4384.1,True
4384.2,True
4384.3,True
4384.4,True
4384.499,True
4384.599,True
4384.7,True
4384.801,True
4384.899,True
4385.0,True
4385.099,True
4385.199,True
4385.3,True
4385.399,True
4385.499,True
4385.599,True
4385.7,True
4385.8,True
4385.9,True
4385.999,True
4386.099,True
4386.2,True
4386.299,True
4386.4,True
4386.502,True
4386.6,True
4386.699,True
4386.799,True
4386.9,True
4386.999,True
4387.099,True
4387.199,True
4387.3,True
4387.399,True
4387.499,True
4387.599,True
4387.699,True
4387.799,True
4387.9,True
4388.001,True
4388.099,True
4388.2,True
4388.3,True
4388.4,True
4388.5,True
4388.6,True
4388.7,True
4388.799,True
4388.9,True
4388.999,True
4389.099,True
4389.2,True
4389.299,True
4389.399,True
4389.499,True
4389.6,True
4389.7,True
4389.8,True
4389.899,True
4389.999,True
4390.099,True
4390.199,True
4390.299,True
4390.399,True
4390.5,True
4390.599,True
4390.699,True
4390.799,True
4390.899,True
4391.0,True
4391.099,True
4391.2,True
4391.299,True
4391.4,True
4391.5,True
4391.6,True
4391.699,True
4391.799,True
4391.899,True
4391.999,True
4392.1,True
4392.2,True
4392.3,True
4392.4,True
4392.499,True
4392.599,True
4392.699,True
4392.8,True
4392.899,True
4392.999,True
4393.101,True
4393.199,True
4393.3,True
4393.399,True
4393.499,True
4393.599,True
4393.699,True
4393.799,True
4393.899,True
4393.999,True
4394.1,True
4394.199,True
4394.299,True
4394.399,True
4394.499,True
4394.6,True
4394.7,True
4394.8,True
4394.899,True
4395.001,True
4395.099,True
4395.199,True
4395.3,True
4395.4,True
4395.499,True
4395.6,True
4395.7,True
4395.8,True
4395.9,True
4396.0,True
4396.099,True
4396.199,True
4396.299,True
4396.4,True
4396.5,True
4396.601,True
4396.7,True
4396.8,True
4396.899,True
4397.0,True
4397.099,True
4397.2,True
4397.3,True
4397.4,True
4397.5,True
4397.6,True
4397.7,True
4397.8,True
4397.899,True
4397.999,True
4398.101,True
4398.199,True
4398.3,True
4398.399,True
4398.5,True
4398.599,True
4398.7,True
4398.799,True
4398.9,True
4398.999,True
4399.1,True
4399.199,True
4399.3,True
4399.399,True
4399.499,True
4399.6,True
4399.7,True
4399.8,True
4399.899,True
4399.999,True
4400.099,True
4400.2,True
4400.299,True
4400.4,True
4400.5,True
4400.6,True
4400.699,True
4400.8,True
4400.899,True
4400.999,True
4401.099,True
4401.199,True
4401.3,True
4401.399,True
4401.499,True
4401.599,True
4401.699,True
4401.799,True
4401.899,True
4401.999,True
4402.099,True
4402.199,True
4402.299,True
4402.399,True
4402.499,True
4402.599,True
4402.7,True
4402.8,True
4402.902,True
4402.999,True
4403.099,True
4403.2,True
4403.299,True
4403.399,True
4403.5,True
4403.599,True
4403.7,True
4403.8,True
4403.899,True
4403.999,True
4404.099,True
4404.199,True
